Lifetime Post Total Reach,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Type_Photo,Type_Status,Type_Video,Category_2,Category_3,Post Month_2,Post Month_3,Post Month_4,Post Month_5,Post Month_6,Post Month_7,Post Month_8,Post Month_9,Post Month_10,Post Month_11,Post Month_12,Post Weekday_2,Post Weekday_3,Post Weekday_4,Post Weekday_5,Post Weekday_6,Post Weekday_7,Post Hour_2,Post Hour_3,Post Hour_4,Post Hour_5,Post Hour_6,Post Hour_7,Post Hour_8,Post Hour_9,Post Hour_10,Post Hour_11,Post Hour_12,Post Hour_13,Post Hour_14,Post Hour_15,Post Hour_16,Post Hour_17,Post Hour_18,Post Hour_19,Post Hour_20,Post Hour_22,Post Hour_23,Paid_1.0,cluster,cluster_label,scaled_feature_1,scaled_feature_2
-0.586290124913224,-0.6578491092942661,271,943,511,232,-0.3535963907980731,-0.5438762227177859,-0.6368849518273767,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.586290124913224,-0.6578491092942661
0.0841903773540191,1.842071811983902,2654,23584,11912,2361,-0.0700387397972125,0.0260493139305004,0.3049738944124587,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,0.08419037735401912,1.8420718119839021
-0.5847494987591173,-0.674108757562742,254,951,516,217,-0.3063367822979297,-0.5469736441126136,-0.5897920095153849,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5847494987591173,-0.674108757562742
-0.5848375345393519,-0.7025631420325749,223,935,521,191,-0.3063367822979297,-0.5407788013229583,-0.5897920095153849,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5848375345393519,-0.7025631420325749
-0.5821964611323118,-0.6802061256634204,246,1210,615,211,-0.3535963907980731,-0.5283891157436478,-0.6368849518273767,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5821964611323118,-0.6802061256634204
-0.5821964611323118,-0.6954495459151167,228,1098,580,196,-0.3535963907980731,-0.5283891157436478,-0.5897920095153849,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5821964611323118,-0.6954495459151167
-0.4638323546067986,-0.4535872779215377,345,3180,1674,385,-0.2118175652976428,0.0632183706684322,0.3285203655684546,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4638323546067986,-0.4535872779215377
-0.5791152088240984,-0.7056118260829141,220,1252,632,194,-0.3535963907980731,-0.5221942729539925,-0.6133384806713809,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5791152088240984,-0.7056118260829141
-0.5836050336160666,-0.7371148946030861,192,989,554,166,-0.3535963907980731,-0.5376813799281307,-0.6133384806713809,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5836050336160666,-0.7371148946030861
-0.5788070835932771,-0.7259363864185089,205,1430,690,175,-0.3535963907980731,-0.5407788013229583,-0.6368849518273767,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5788070835932771,-0.7259363864185089
-0.5719402927349728,-0.7249201584017292,201,1503,782,176,-0.3535963907980731,-0.5252916943488201,-0.5897920095153849,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5719402927349728,-0.7249201584017292
-0.4400626939434379,-0.0531934393103189,863,7736,3768,774,-0.3535963907980731,-0.5283891157436478,-0.5662455383593891,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4400626939434379,-0.05319343931031885
-0.5829887831544239,-0.7330499825359671,194,1041,576,169,-0.3063367822979297,-0.5283891157436478,-0.5897920095153849,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5829887831544239,-0.7330499825359671
-0.5832969083852453,-0.717806562284271,206,1249,588,182,-0.3535963907980731,-0.5159994301643371,-0.6133384806713809,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5832969083852453,-0.717806562284271
-0.5740971693507223,-0.717806562284271,192,1351,717,180,-0.2590771737977863,-0.4633432664522672,-0.5426990672033931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5740971693507223,-0.717806562284271
-0.4495705582087822,-0.5043986787605249,388,6951,3290,377,-0.3535963907980731,-0.3766154673970932,-0.354327297955426,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4495705582087822,-0.5043986787605249
-0.4066971332344982,-0.7279688424520684,182,7196,3324,173,-0.3535963907980731,-0.4509535808729566,-0.2601414133314425,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4066971332344982,-0.7279688424520684
-0.564457251415026,-0.72187147435139,189,2195,934,184,-0.1645579567974994,-0.4509535808729566,-0.5662455383593891,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.564457251415026,-0.72187147435139
-0.2204134222579374,0.5687381069588839,1426,13838,7020,1292,-0.3535963907980731,-0.1505037055746752,-0.0482231729274795,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.2204134222579374,0.5687381069588842
-0.4351326902502964,-0.5003337666934059,374,6677,2992,351,-0.1645579567974994,-0.3115696181057127,-0.1895019998634548,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.4351326902502964,-0.5003337666934059
2.4248857022334125,0.1134679554415589,975,17842,8032,635,0.3552977367040782,-0.1071398060470882,0.3991597790364423,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,2.4248857022334125,0.11346795544155897
-0.0330732819185606,1.6489884887957509,2438,20547,10280,2278,-0.2590771737977863,0.1530435911184338,0.2107880097884752,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,-0.03307328191856059,1.648988488795751
0.7585444539515878,5.328750137555201,5934,35977,18048,4376,2.4819801192105326,2.1106139126495047,1.482297452212253,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,Viral,0.7585444539515878,5.328750137555202
0.1264475518666605,-0.2096925538943993,440,11860,6200,590,0.1189996942033611,0.6176568003425804,0.7759033175323764,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,0.1264475518666605,-0.20969255389439928
1.6212951002513492,0.5504460026568485,1450,46252,15552,1275,-0.2118175652976428,-0.4230767883195078,-0.4249667114234137,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,Above Average,1.6212951002513492,0.5504460026568487
-0.3776453257570572,-0.3987109650154316,483,8627,4054,448,-0.0700387397972125,-0.3146670395005403,-0.3072343556434342,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.3776453257570572,-0.3987109650154316
0.1856075961843584,-0.5074473628108641,282,4401,2616,327,-0.3535963907980731,0.0353415781149834,-0.2836878844874384,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,0.1856075961843584,-0.5074473628108641
-0.5111515864829336,-0.6273622687908739,243,3020,1723,253,-0.3535963907980731,-0.3022773539212297,-0.3072343556434342,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5111515864829336,-0.6273622687908739
-0.1390683613211027,1.0636411511306187,1877,17502,8964,1834,-0.2118175652976428,-0.0916526990729499,0.0224162405405081,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,-0.1390683613211027,1.063641151130619
-0.452827882077465,-0.8224780480125845,90,4263,2138,93,-0.3535963907980731,-0.4757329520315778,-0.3778737691114219,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.452827882077465,-0.8224780480125845
1.1480147457097658,1.203880617446223,1921,70249,21328,1609,0.7806342132053692,0.3853501957305071,0.3285203655684546,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,1.1480147457097658,1.2038806174462233
-0.4354848333712351,-0.4505385938711985,370,4406,2362,354,-0.2590771737977863,-0.0358991139660524,0.1166021251644916,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4354848333712351,-0.4505385938711985
-0.3230631420115621,-0.116199576350663,602,7682,4024,563,1.867605208708668,0.5588057938408552,0.5168921348164217,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.3230631420115621,-0.11619957635066296
-0.2329145030512605,-0.1090859802332048,727,16890,7208,630,-0.0227791312970691,-0.0513862209401906,-0.0482231729274795,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.2329145030512605,-0.10908598023320476
-0.3669049605684275,-0.1771732573574476,545,5696,3162,537,0.2607785197037914,0.4380063594425771,0.6581709617523971,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.3669049605684275,-0.17717325735744757
-0.5378264278940385,-0.6080539364720587,295,1794,953,237,-0.3535963907980731,-0.3828103101867485,-0.2601414133314425,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5378264278940385,-0.6080539364720587
-0.4466653774610381,-0.4586684180054364,408,4935,2556,365,0.4025573452042217,-0.1876727623126069,0.0695091828524998,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4466653774610381,-0.4586684180054364
-0.4950850565901064,-0.5389504313310362,309,3273,1722,309,-0.3063367822979297,-0.1938676051022622,-0.142409057551463,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4950850565901064,-0.5389504313310362
-0.3881215836049829,-0.3031855314381357,509,6200,3298,489,1.0641918642062298,0.0291467353253281,0.1872415386324793,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.3881215836049829,-0.3031855314381357
-0.5215398085506245,-0.5836644640693449,288,2970,1507,277,-0.3063367822979297,-0.2898876683419192,-0.3307808267994301,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.5215398085506245,-0.5836644640693449
-0.198932691880678,-0.1659947491728704,452,11148,7020,604,-0.0700387397972125,0.5742929008149934,0.3049738944124587,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.198932691880678,-0.16599474917287038
-0.4362771553933471,-0.3275750038408496,447,4428,2420,435,-0.0700387397972125,0.2056997548305038,0.1166021251644916,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4362771553933471,-0.3275750038408496
-0.2813341821803287,-0.1538000129715135,614,5503,3260,530,0.6861149962050823,0.3481811389925754,1.67066922146022,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.2813341821803287,-0.15380001297151347
-0.1235740639998009,0.9376288770499308,1724,16095,8120,1604,-0.1645579567974994,0.2026023334356761,0.3285203655684546,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,-0.12357406399980089,0.937628877049931
-0.5653376092173726,-0.6649627054117243,251,1705,870,204,-0.3535963907980731,-0.4943174804005437,-0.6368849518273767,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5653376092173726,-0.6649627054117243
-0.4891866593143835,-0.4932201705759477,360,3501,1999,351,-0.3535963907980731,-0.2000624478919175,-0.1895019998634548,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.4891866593143835,-0.4932201705759477
-0.002084687275957,-0.4078570171664493,450,26832,9064,389,-0.2590771737977863,-0.3115696181057127,-0.5191525960473973,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.002084687275956993,-0.4078570171664493
-0.1388922897606334,-0.028803966907605,498,13674,7624,704,0.0244804772030742,0.952178310983966,0.87008920215636,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.1388922897606334,-0.028803966907604946
1.2360505259444352,2.4894090586725985,2420,34802,20928,2126,6.45178723322258,4.473946436902997,4.260781048619768,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,Viral,1.2360505259444352,2.489409058672599
-0.5009834538658292,-0.4728956102403528,390,3031,1674,333,-0.0700387397972125,-0.2434263474195045,-0.2601414133314425,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.5009834538658292,-0.4728956102403528
-0.4147964250160877,-0.3539969322771229,430,5014,2704,416,-0.2118175652976428,0.0322441567201557,-0.0246767017714836,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4147964250160877,-0.3539969322771229
-0.5440769682907,-0.5694372718344285,334,2373,1228,267,-0.2590771737977863,-0.4571484236626119,-0.4956061248914014,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5440769682907,-0.5694372718344285
0.3236476995923202,3.983264243338821,4754,35455,17592,4318,1.442268732207377,-0.0451913781505353,-0.0011302306154877,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,0.3236476995923202,3.9832642433388212
-0.4146203534556184,-0.3814350887301759,424,4208,2412,382,-0.0700387397972125,0.0043673641667069,0.3049738944124587,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4146203534556184,-0.3814350887301759
-0.4184058920057092,-0.341802196075766,446,4799,2616,431,-0.117298348297356,0.081802899037398,0.1636950674764834,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4184058920057092,-0.341802196075766
-0.0302561369510512,1.783130587010677,2584,19599,10232,2342,-0.2590771737977863,-0.03899653536088,-0.1188625863954671,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,Above Average,-0.030256136951051192,1.7831305870106773
0.3697784484352871,0.8990122124123004,984,22864,13304,1349,1.0169322557060865,2.6929291348771014,1.67066922146022,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,Above Average,0.3697784484352871,0.8990122124123007
-0.3387335108933333,-0.2808285150689814,473,6866,4016,495,-0.2590771737977863,0.1747255408822273,0.3049738944124587,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.3387335108933333,-0.2808285150689814
-0.413123745191629,-0.2991206193710167,482,4215,2254,439,-0.0227791312970691,0.2242842831994696,0.3520668367244505,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.413123745191629,-0.2991206193710167
-0.4543244903414544,-0.3895649128644139,430,3857,2124,404,-0.1645579567974994,-0.0730681707039841,0.2107880097884752,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4543244903414544,-0.3895649128644139
-0.2103773433111851,0.5646731948917649,1397,13887,7092,1331,0.5915957792047954,-0.0854578562832946,0.045962711696504,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.2103773433111851,0.5646731948917652
0.010944608198774,-0.294039479287118,549,19409,6632,404,-0.1645579567974994,-0.2341340832350216,-0.4485131825794096,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,0.010944608198774007,-0.294039479287118
-0.4244803608419014,-0.337737284008647,435,4578,2432,436,-0.3063367822979297,0.1499461697236062,0.3991597790364423,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.4244803608419014,-0.337737284008647
0.7360072942115123,1.17847491702673,1956,32033,15744,1376,-0.0700387397972125,0.5185393157080959,2.2122380580481256,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,0.7360072942115123,1.1784749170267301
-0.5079822983944855,-0.535901747280697,348,3332,1788,297,0.1662593027035045,-0.3394464106591615,-0.3778737691114219,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5079822983944855,-0.535901747280697
-0.5137486419998564,-0.5552100795995121,335,3247,1740,278,-0.3535963907980731,-0.3580309390281273,-0.4014202402674178,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5137486419998564,-0.5552100795995121
-0.4338121535467764,-0.3824513167469557,405,4046,2280,368,-0.117298348297356,0.1406539055391233,0.1872415386324793,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4338121535467764,-0.3824513167469557
-0.5325882989700756,-0.5999241123378207,280,2293,1354,234,-0.3535963907980731,-0.361128360422955,-0.4956061248914014,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5325882989700756,-0.5999241123378207
-0.5085105130758935,-0.5582587636498513,298,3112,1791,288,-0.3063367822979297,-0.2279392404453663,-0.354327297955426,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.5085105130758935,-0.5582587636498513
-0.4755411133780097,-0.408873245183229,422,3927,2274,367,-0.2118175652976428,-0.0978475418626052,-0.2836878844874384,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.4755411133780097,-0.408873245183229
-0.5081143520648375,-0.492203942559168,365,2757,1603,300,-0.2590771737977863,-0.2341340832350216,-0.2836878844874384,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.5081143520648375,-0.492203942559168
0.252866932283646,0.445774516928535,695,24034,13528,1020,0.0717400857032177,1.8225537229305335,0.3756133078804464,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,0.252866932283646,0.4457745169285351
-0.5109755149224642,-0.5521613955491729,324,3121,1882,269,-0.3535963907980731,-0.3549335176332997,-0.4720596537354055,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5109755149224642,-0.5521613955491729
-0.4388301930201525,-0.4149706132839075,437,5010,3082,384,-0.2118175652976428,-0.2000624478919175,-0.2365949421754466,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Normal,-0.4388301930201525,-0.4149706132839075
0.90714885098771,0.7577565180799162,1333,54860,22816,1278,-0.0700387397972125,0.8189891910063771,0.3520668367244505,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Above Average,0.90714885098771,0.7577565180799164
-0.3794940771419853,-0.2208710620789765,530,5123,3244,470,0.0717400857032177,0.3110120822546436,0.3756133078804464,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.3794940771419853,-0.22087106207897647
-0.5323682095194889,-0.5298043791800184,359,2541,1435,289,-0.2590771737977863,-0.351836096238472,-0.4720596537354055,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5323682095194889,-0.5298043791800184
-0.5274822237164648,-0.5643561317505298,331,2541,1519,251,-0.3063367822979297,-0.3890051529764037,-0.4720596537354055,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Normal,-0.5274822237164648,-0.5643561317505298
